order_id,order_date,country,sub_region,sales_channel,product_category,customer_segment,payment_method,shipping_mode,units_sold,net_sales_eur,discount_pct,delivery_days,return_status
EUO-2024-108597,2024-11-24,France,Western Europe,Mobile App,Beauty,VIP,Credit Card,Express,6,85.91,10.39,4.3,Not Returned
EUO-2024-101442,2024-04-06,Spain,Southern Europe,Website,Electronics,New,Apple Pay,Express,4,518.4,1.53,3.5,Not Returned
EUO-2024-108453,2024-05-27,Germany,Western Europe,Website,Sports,Returning,Credit Card,Pickup Point,3,132.74,3.14,5.6,Not Returned
EUO-2025-104406,2025-06-12,Portugal,Southern Europe,Marketplace,Home & Living,New,PayPal,Economy,3,284.46,2.86,10.0,Not Returned
EUO-2025-114360,2025-05-18,Germany,Western Europe,Website,Sports,VIP,PayPal,Standard,1,221.8,14.38,3.8,Not Returned
EUO-2025-101689,2025-02-25,Netherlands,Western Europe,Website,Beauty,VIP,Credit Card,Economy,2,185.14,,8.5,Not Returned
EUO-2024-114866,2024-11-13,Italy,Southern Europe,Website,Home & Living,New,Credit Card,Express,5,820.01,4.37,3.6,Returned
EUO-2024-109917,2024-08-13,Germany,Western Europe,Website,Electronics,Business,PayPal,Economy,2,1101.57,2.02,8.6,Not Returned
EUO-2024-113553,2024-11-09,Germany,Western Europe,Website,Home & Living,New,Debit Card,Express,2,266.25,1.71,2.0,Not Returned
EUO-2024-105962,2024-08-04,Denmark,Northern Europe,Website,Sports,Returning,Bank Transfer,Economy,10,862.47,11.32,7.5,Not Returned
EUO-2025-102496,2025-04-07,United Kingdom,Western Europe,Mobile App,Pet Care,New,Apple Pay,Economy,1,43.99,1.24,6.9,Not Returned
EUO-2024-111809,2024-09-23,Spain,Southern Europe,Mobile App,Beauty,New,Credit Card,Standard,1,23.33,7.36,6.8,Not Returned
EUO-2025-100340,2025-08-10,Spain,Southern Europe,Website,Home & Living,New,PayPal,Next Day,1,18.88,48.48,5.9,Not Returned
EUO-2025-102408,2025-09-05,Portugal,Southern Europe,Website,Home & Living,VIP,Credit Card,Economy,1,175.66,11.92,9.5,Not Returned
EUO-2025-109793,2025-10-13,Austria,Central Europe,Marketplace,Home & Living,Returning,Apple Pay,Standard,3,299.39,11.55,4.9,Not Returned
EUO-2025-112562,2025-09-19,Germany,Western Europe,Mobile App,Electronics,Returning,Debit Card,Next Day,4,1024.68,2.81,4.8,Not Returned
EUO-2025-105782,2025-11-21,France,Western Europe,Website,Sports,New,Credit Card,Standard,1,59.3,4.19,7.2,Returned
EUO-2025-104576,2025-10-18,Poland,Central & Eastern Europe,Marketplace,Sports,Returning,Debit Card,Pickup Point,1,92.32,7.35,7.2,Not Returned
EUO-2024-103725,2024-08-15,Spain,Southern Europe,Website,Office Supplies,New,PayPal,Economy,1,30.91,4.45,7.6,Not Returned
EUO-2025-114986,2025-03-14,United Kingdom,Western Europe,Website,Office Supplies,Returning,PayPal,Standard,1,36.53,4.25,3.8,Returned
EUO-2025-102785,2025-09-05,United Kingdom,Western Europe,Website,Home & Living,VIP,Credit Card,Standard,1,65.41,9.72,6.9,Not Returned
EUO-2024-109715,2024-06-03,Spain,Southern Europe,Mobile App,Electronics,New,Apple Pay,Standard,1,241.34,5.01,6.2,Not Returned
EUO-2025-112955,2025-03-31,France,Western Europe,Website,Sports,Returning,Apple Pay,Pickup Point,6,608.33,2.11,2.2,Not Returned
EUO-2024-114159,2024-08-09,France,Western Europe,Mobile App,Fashion,,PayPal,Economy,2,132.45,1.9,4.6,Not Returned
EUO-2024-101012,2024-12-19,Belgium,Western Europe,Website,Home & Living,Business,PayPal,Pickup Point,5,371.59,15.21,5.8,Not Returned
EUO-2025-105280,2025-01-18,France,Western Europe,Website,Fashion,Returning,Credit Card,Pickup Point,1,71.79,3.06,5.6,Not Returned
EUO-2025-104895,2025-03-06,Germany,Western Europe,Website,Electronics,Returning,Credit Card,Standard,2,657.04,4.68,6.7,Not Returned
EUO-2025-109958,2025-03-29,Poland,Central & Eastern Europe,Marketplace,Toys,Returning,Bank Transfer,Standard,2,65.65,4.08,7.9,Not Returned
EUO-2025-107121,2025-05-31,Czech Republic,Central & Eastern Europe,Mobile App,Electronics,Returning,PayPal,Economy,1,275.71,4.77,7.4,Not Returned
EUO-2025-106549,2025-07-22,Germany,Western Europe,Marketplace,Fashion,New,PayPal,Standard,10,789.67,3.18,6.9,Not Returned
EUO-2024-104037,2024-07-08,United Kingdom,Western Europe,Mobile App,Beauty,,Credit Card,Economy,2,59.05,8.6,7.9,Returned
EUO-2024-100148,2024-12-04,Netherlands,Western Europe,Mobile App,Home & Living,Returning,Bank Transfer,Standard,1,40.74,41.37,6.4,Not Returned
EUO-2024-100285,2024-09-15,Belgium,Western Europe,Mobile App,Home & Living,Returning,Buy Now Pay Later,Standard,4,100.69,13.04,,Exchange
EUO-2025-114543,2025-04-03,Spain,Southern Europe,Website,Home & Living,New,Credit Card,Express,3,131.17,30.72,1.5,Not Returned
EUO-2025-108555,2025-09-03,Poland,Central & Eastern Europe,Website,Home & Living,Returning,Buy Now Pay Later,Pickup Point,1,41.3,41.85,4.4,Not Returned
EUO-2024-112135,2024-12-06,France,Western Europe,Website,Office Supplies,VIP,Credit Card,Pickup Point,1,17.71,10.62,4.2,Not Returned
EUO-2024-113031,2024-12-17,Spain,Southern Europe,Website,Beauty,Returning,Apple Pay,Pickup Point,3,49.25,3.63,6.0,Not Returned
EUO-2025-109732,2025-04-22,Belgium,Western Europe,Website,Home & Living,New,Debit Card,Express,1,50.05,11.71,1.0,Not Returned
EUO-2024-106770,2024-11-23,Spain,Southern Europe,Website,Sports,New,,Pickup Point,8,913.36,2.66,5.7,Not Returned
EUO-2024-104443,2024-06-09,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,3,380.62,9.3,5.1,Returned
EUO-2024-107446,2024-03-26,Spain,Southern Europe,Website,Home & Living,New,Credit Card,Next Day,1,38.99,2.84,2.5,Not Returned
EUO-2025-100236,2025-07-11,Netherlands,Western Europe,Marketplace,Fashion,New,Credit Card,Economy,1,28.84,3.4,7.7,Not Returned
EUO-2024-114450,2024-10-05,France,Western Europe,Website,Home & Living,New,Bank Transfer,Standard,6,543.77,12.75,4.0,Not Returned
EUO-2024-110754,2024-10-19,Austria,Central Europe,Mobile App,Electronics,Business,Apple Pay,Express,5,4566.85,11.22,1.4,Not Returned
EUO-2025-107123,2025-01-22,France,Western Europe,Website,Fashion,Returning,Credit Card,Standard,3,138.3,16.44,5.0,Not Returned
EUO-2025-112559,2025-03-29,Portugal,Southern Europe,Mobile App,Fashion,Returning,Buy Now Pay Later,Pickup Point,1,72.33,9.67,8.5,Exchange
EUO-2024-114397,2024-11-12,Spain,Southern Europe,Website,Beauty,VIP,,Economy,1,17.14,7.67,6.6,Not Returned
EUO-2025-103083,2025-08-26,United Kingdom,Western Europe,Marketplace,Sports,Returning,Buy Now Pay Later,Economy,1,107.28,10.78,8.8,Not Returned
EUO-2025-114433,2025-09-30,Poland,Central & Eastern Europe,Website,Home & Living,Business,Credit Card,Standard,1,33.17,6.23,6.0,Not Returned
EUO-2025-110294,2025-05-24,France,Western Europe,website,Toys,Returning,Buy Now Pay Later,Standard,3,182.13,4.8,6.0,Not Returned
EUO-2025-100632,2025-04-06,Poland,Central & Eastern Europe,Website,Fashion,New,Credit Card,Express,1,30.61,1.68,,Not Returned
EUO-2025-106813,2025-01-16,Germany,Western Europe,Website,Office Supplies,Returning,Credit Card,Economy,2,82.42,20.79,5.4,Not Returned
EUO-2025-102493,2025-02-01,Spain,Southern Europe,Mobile App,Fashion,Returning,Credit Card,Express,4,481.52,1.39,2.7,Returned
EUO-2025-102665,2025-03-17,United Kingdom,Western Europe,Website,Home & Living,New,PayPal,Standard,1,141.0,6.5,4.0,Not Returned
EUO-2025-114403,2025-01-13,Czech Republic,Central & Eastern Europe,Marketplace,Sports,Returning,Credit Card,Pickup Point,1,77.25,6.47,5.6,Not Returned
EUO-2024-112868,2024-05-25,Italy,Southern Europe,Marketplace,Pet Care,Returning,Apple Pay,Pickup Point,1,16.63,12.08,7.4,Returned
EUO-2024-112664,2024-06-27,Germany,Western Europe,Marketplace,Electronics,Business,Credit Card,Economy,1,214.67,8.31,7.7,Not Returned
EUO-2025-110526,2025-03-20,Italy,Southern Europe,Website,Toys,Returning,Buy Now Pay Later,Pickup Point,1,46.68,2.48,6.9,
EUO-2024-110060,2024-03-12,Netherlands,Western Europe,Website,Electronics,Returning,Buy Now Pay Later,Standard,1,218.31,10.29,3.4,Not Returned
EUO-2025-111811,2025-05-12,United Kingdom,Western Europe,Mobile App,Fashion,Returning,Bank Transfer,Economy,3,104.94,6.12,6.0,Not Returned
EUO-2025-112075,2025-02-03,Portugal,Southern Europe,Website,Fashion,,Buy Now Pay Later,Economy,1,22.53,36.64,5.5,Not Returned
EUO-2025-112750,2025-11-21,Germany,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,1,843.08,8.08,5.5,Not Returned
EUO-2024-104211,2024-08-28,Sweden,Northern Europe,Website,Beauty,Returning,PayPal,Express,4,379.93,3.5,3.3,Not Returned
EUO-2025-109686,2025-02-23,Spain,Southern Europe,Website,Home & Living,New,Credit Card,Economy,5,652.88,12.78,7.5,Not Returned
EUO-2025-110593,2025-09-11,France,Western Europe,Website,Fashion,Returning,PayPal,Standard,10,453.1,8.1,5.0,Not Returned
EUO-2025-103874,2025-11-18,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Standard,3,564.93,0.76,3.0,Not Returned
EUO-2024-109424,2024-03-29,Poland,Central & Eastern Europe,Mobile App,Office Supplies,New,Buy Now Pay Later,Express,1,37.03,1.21,4.4,Not Returned
EUO-2025-110853,2025-02-09,Poland,Central & Eastern Europe,Mobile App,Fashion,Returning,Credit Card,Next Day,5,882.93,1.2,1.3,Not Returned
EUO-2024-102817,2024-09-08,Poland,Central & Eastern Europe,Website,Electronics,Returning,PayPal,Standard,8,2455.21,1.71,4.4,Exchange
EUO-2025-112413,2025-08-05,Netherlands,Western Europe,Website,Home & Living,New,Credit Card,Standard,3,201.4,18.33,4.3,Not Returned
EUO-2024-114371,2024-07-07,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,Bank Transfer,Standard,8,995.54,6.48,4.2,Returned
EUO-2025-114780,2025-11-21,United Kingdom,Western Europe,Mobile App,Electronics,VIP,Credit Card,Next Day,8,1452.32,11.42,1.0,Not Returned
EUO-2024-113532,2024-10-05,France,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,1,85.17,1.24,6.2,Not Returned
EUO-2025-107426,01-06-2025,United Kingdom,Western Europe,Mobile App,Electronics,New,PayPal,Standard,1,209.65,2.21,6.0,Not Returned
EUO-2024-112956,2024-12-23,Italy,Southern Europe,Marketplace,Beauty,New,Credit Card,standard,8,159.94,4.4,4.0,Not Returned
EUO-2025-112754,2025-11-19,Poland,Central & Eastern Europe,Mobile App,Electronics,,PayPal,Standard,12,3130.01,2.61,5.7,Not Returned
EUO-2025-111253,2025-10-03,Germany,Western Europe,Marketplace,Home & Living,Returning,Credit Card,Standard,1,111.91,5.25,5.4,Not Returned
EUO-2024-113869,2024-05-27,United Kingdom,Western Europe,Marketplace,Fashion,Business,Buy Now Pay Later,Express,2,441.92,3.88,2.1,Not Returned
EUO-2025-109777,2025-06-16,Spain,Southern Europe,Website,Beauty,VIP,Apple Pay,Standard,3,79.1,38.57,6.5,Not Returned
EUO-2025-101735,2025-04-21,Germany,Western Europe,Website,Home & Living,New,Bank Transfer,Standard,1,135.45,11.34,6.1,Not Returned
EUO-2024-107397,2024-12-26,Germany,Western Europe,Website,Toys,VIP,Bank Transfer,Standard,5,244.2,8.25,4.9,Returned
EUO-2024-111015,2024-09-15,Germany,Western Europe,Website,Sports,New,PayPal,Standard,1,122.71,6.75,4.6,Not Returned
EUO-2024-104255,2024-11-28,Netherlands,Western Europe,Website,Fashion,New,Credit Card,Standard,30,132.08,9.08,4.5,Not Returned
EUO-2025-112445,2025-01-30,Germany,Western Europe,Marketplace,Fashion,VIP,Buy Now Pay Later,Standard,1,44.6,13.68,6.7,Not Returned
EUO-2024-102475,2024-08-30,France,Western Europe,Mobile App,Office Supplies,Returning,Buy Now Pay Later,Express,2,66.45,6.33,2.2,Not Returned
EUO-2025-110756,2025-07-20,Sweden,Northern Europe,Website,Beauty,Returning,Credit Card,Standard,3,77.27,8.43,5.5,Not Returned
EUO-2025-110349,2025-08-18,Italy,Southern Europe,Marketplace,Beauty,New,Credit Card,Standard,1,16.97,7.03,8.3,Exchange
EUO-2024-103713,2024-11-28,Spain,Southern Europe,Website,Home & Living,New,Credit Card,Next Day,3,348.92,3.94,3.2,Returned
EUO-2025-113529,2025-05-16,Portugal,Southern Europe,Website,Electronics,VIP,Apple Pay,Economy,1,175.44,7.82,8.4,Not Returned
EUO-2025-101804,2025-08-03,Poland,Central & Eastern Europe,Website,Beauty,Returning,Buy Now Pay Later,Economy,1,20.56,0.59,5.5,Not Returned
EUO-2024-100707,2024-10-15,France,Western Europe,Website,Electronics,Returning,Credit Card,Pickup Point,2,630.81,8.76,5.8,Not Returned
EUO-2025-111238,2025-10-26,Spain,Southern Europe,Website,Toys,VIP,Apple Pay,Express,4,153.9,5.02,2.8,Not Returned
EUO-2024-113856,2024-12-01,United Kingdom,Western Europe,Website,Toys,New,Credit Card,Standard,5,109.33,9.02,4.7,Not Returned
EUO-2025-105189,2025-04-27,Spain,Southern Europe,Mobile App,Beauty,Returning,Apple Pay,Express,1,16.2,6.75,1.0,Not Returned
EUO-2024-113698,2024-07-15,Germany,Western Europe,Website,Office Supplies,Returning,,Express,5,155.7,3.71,1.0,Not Returned
EUO-2025-105472,2025-03-02,Italy,Southern Europe,website,Toys,Returning,,Express,8,1012.98,2.46,1.9,Not Returned
EUO-2025-100072,2025-01-01,Poland,Central & Eastern Europe,Website,Sports,Returning,Buy Now Pay Later,Pickup Point,3,205.35,,4.9,Not Returned
EUO-2025-107843,2025-04-04,United Kingdom,Western Europe,Website,Sports,New,Credit Card,Economy,4,263.44,2.72,8.8,Not Returned
EUO-2025-114546,2025-05-12,Netherlands,Western Europe,Website,Electronics,New,Debit Card,Economy,1,200.22,8.33,6.6,Returned
EUO-2025-105101,2025-06-09,Netherlands,Western Europe,Website,Home & Living,VIP,Credit Card,Standard,4,564.35,6.39,3.7,Not Returned
EUO-2025-106764,2025-10-12,United Kingdom,Western Europe,Website,Pet Care,Returning,PayPal,Economy,2,78.28,6.65,4.9,Not Returned
EUO-2025-109382,2025-12-06,France,Western Europe,Website,Toys,VIP,Buy Now Pay Later,Standard,1,31.52,,3.9,Not Returned
EUO-2024-110793,2024-04-28,France,Western Europe,Website,Home & Living,Returning,Apple Pay,Standard,1,47.48,6.82,4.1,Not Returned
EUO-2025-101125,2025-08-07,Germany,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Economy,2,138.97,3.38,8.2,Not Returned
EUO-2025-101241,2025-05-26,Sweden,Northern Europe,Mobile App,Fashion,Returning,Buy Now Pay Later,Economy,1,56.71,10.13,8.3,Not Returned
EUO-2024-112391,2024-07-16,Germany,Western Europe,Website,Toys,New,Credit Card,Standard,10,346.49,15.88,4.6,Not Returned
EUO-2025-114225,2025-12-18,Italy,Southern Europe,Marketplace,Fashion,Returning,,Economy,2,110.05,9.68,10.6,Not Returned
EUO-2025-102349,2025-04-08,Poland,Central & Eastern Europe,Mobile App,Electronics,VIP,Bank Transfer,Economy,1,546.05,16.27,6.2,Returned
EUO-2025-111543,2025-11-29,Sweden,Northern Europe,Mobile App,Home & Living,Returning,Debit Card,Standard,2,293.09,2.29,10.1,
EUO-2024-106602,2024-07-06,Germany,Western Europe,Mobile App,Electronics,,Buy Now Pay Later,Pickup Point,2,183.84,4.44,3.3,Not Returned
EUO-2024-112200,2024-06-04,Netherlands,Western Europe,Website,Electronics,VIP,Bank Transfer,Express,1,124.37,5.67,1.0,
EUO-2024-106780,2024-08-07,United Kingdom,Western Europe,Marketplace,Home & Living,New,Buy Now Pay Later,Express,4,378.69,13.88,1.7,Not Returned
EUO-2024-109769,2024-10-06,France,Western Europe,Website,Fashion,Returning,Apple Pay,Express,1,50.53,5.87,,Not Returned
EUO-2024-112098,2024-07-25,Poland,Central & Eastern Europe,Website,Home & Living,New,PayPal,Pickup Point,1,191.35,7.13,7.0,Returned
EUO-2025-111921,2025-07-26,Sweden,Northern Europe,Website,Home & Living,New,Credit Card,Express,5,247.43,4.86,2.2,Not Returned
EUO-2025-104358,2025-11-07,Germany,Western Europe,Website,Sports,New,Buy Now Pay Later,Standard,1,97.42,8.28,6.4,Not Returned
EUO-2025-101343,2025-06-04,Poland,Central & Eastern Europe,Mobile App,Electronics,,Credit Card,Standard,2,199.35,17.28,4.4,No Return
EUO-2024-109940,2024-05-26,Germany,Western Europe,website,Home & Living,VIP,Buy Now Pay Later,Pickup Point,1,46.96,22.39,6.8,Returned
EUO-2024-113343,2024-05-23,Germany,Western Europe,Website,Home & Living,New,PayPal,Standard,4,191.8,15.73,3.9,
EUO-2025-114425,2025-03-20,Italy,Southern Europe,Website,Home & Living,Returning,Credit Card,standard,1,60.59,7.77,9.3,Not Returned
EUO-2024-108632,2024-11-03,Germany,Western Europe,Mobile App,Pet Care,VIP,PayPal,pickup point,3,135.33,11.39,6.3,Not Returned
EUO-2024-106652,2024-07-19,France,Western Europe,Website,Electronics,Returning,Debit Card,Economy,1,396.69,10.15,8.7,Not Returned
EUO-2024-101100,2024-04-06,Belgium,Western Europe,Marketplace,Electronics,VIP,Buy Now Pay Later,Express,2,1048.97,7.73,3.1,No Return
EUO-2025-110829,2025-10-02,Belgium,Western Europe,Website,Home & Living,New,Apple Pay,Express,3,297.63,3.03,1.0,Not Returned
EUO-2024-109160,2024-09-25,Belgium,Western Europe,Mobile App,Fashion,Returning,Credit Card,Standard,2,85.94,2.64,,Not Returned
EUO-2025-104497,2025-01-23,Germany,Western Europe,Marketplace,Home & Living,New,Debit Card,Standard,2,350.63,10.94,6.7,Not Returned
EUO-2024-109738,2024-10-02,France,Western Europe,Website,Beauty,Returning,Debit Card,Standard,1,16.89,4.29,6.4,
EUO-2025-107327,2025-07-07,Sweden,Northern Europe,Website,Fashion,New,PayPal,Next Day,1,42.28,,2.8,Not Returned
EUO-2024-107622,2024-10-25,Austria,Central Europe,Marketplace,Home & Living,New,Credit Card,Next Day,1,69.04,4.45,5.7,Not Returned
EUO-2025-100987,2025-05-16,Netherlands,Western Europe,Mobile App,Electronics,Returning,Apple Pay,Express,1,327.19,13.88,6.2,Not Returned
EUO-2025-110658,2025-03-28,Germany,Western Europe,Website,Sports,VIP,Debit Card,Standard,1,100.28,7.78,5.2,Returned
EUO-2024-102852,2024-12-31,Austria,Central Europe,Website,Home & Living,VIP,Credit Card,Pickup Point,1,68.26,5.48,6.3,Returned
EUO-2025-111695,2025-08-28,Poland,Central & Eastern Europe,Website,Beauty,New,Buy Now Pay Later,Pickup Point,1,52.74,10.98,7.6,Not Returned
EUO-2024-108853,2024-06-04,Germany,Western Europe,Website,Home & Living,New,Buy Now Pay Later,Economy,2,79.31,15.47,5.5,Not Returned
EUO-2025-100630,2025-06-24,Germany,Western Europe,Website,Beauty,VIP,PayPal,Standard,1,58.82,12.11,6.6,Returned
EUO-2025-101249,16-Aug-2025,Poland,Central & Eastern Europe,Website,Fashion,Returning,Buy Now Pay Later,Pickup Point,6,543.92,8.87,7.6,Not Returned
EUO-2025-103179,23-Jul-2025,Netherlands,Western Europe,Marketplace,Beauty,Returning,Credit Card,Standard,1,31.82,,6.8,Exchange
EUO-2025-100482,2025-09-12,United Kingdom,Western Europe,Mobile App,Home & Living,VIP,PayPal,Pickup Point,5,361.64,3.06,5.1,Not Returned
EUO-2024-109776,2024-11-19,Poland,Central & Eastern Europe,Website,Office Supplies,New,PayPal,Standard,3,61.42,2.48,3.8,Not Returned
EUO-2024-109654,2024-09-22,United Kingdom,Western Europe,Mobile App,Home & Living,VIP,Buy Now Pay Later,Standard,1,232.25,5.18,4.9,Not Returned
EUO-2024-103040,2024-12-25,Germany,Western Europe,Website,Beauty,Returning,PayPal,Pickup Point,1,24.57,6.6,5.5,Not Returned
EUO-2025-105010,2025-04-19,France,Western Europe,Mobile App,Home & Living,Returning,PayPal,Express,1,32.01,7.41,2.5,Not Returned
EUO-2025-113158,2025-03-18,Poland,Central & Eastern Europe,Website,Home & Living,VIP,Credit Card,Express,1,53.6,10.97,1.0,Not Returned
EUO-2024-107000,2024-05-21,Spain,Southern Europe,Marketplace,Home & Living,Returning,Credit Card,Standard,1,42.7,17.58,8.2,Not Returned
EUO-2025-103273,2025-03-29,Germany,Western Europe,Mobile App,Fashion,New,Credit Card,Standard,1,106.95,5.56,5.7,Not Returned
EUO-2025-107227,2025-04-12,United Kingdom,Western Europe,Mobile App,Electronics,Business,PayPal,Pickup Point,2,500.08,7.1,3.0,Returned
EUO-2025-103683,2025-06-11,Netherlands,Western Europe,Website,Beauty,New,Credit Card,Economy,2,39.32,5.51,5.1,Exchange
EUO-2025-106674,2025-03-13,Italy,Southern Europe,Mobile App,Office Supplies,New,PayPal,ECONOMY,2,72.12,4.47,9.3,Not Returned
EUO-2024-106807,2024-03-17,France,Western Europe,Website,Home & Living,Returning,PayPal,Express,1,64.98,,3.5,Not Returned
EUO-2025-112337,2025-03-02,Netherlands,Western Europe,Website,Fashion,New,Credit Card,Standard,3,222.24,43.1,2.5,Not Returned
EUO-2024-114662,2024-12-10,Germany,Western Europe,Website,Toys,New,Apple Pay,Standard,1,60.13,11.23,3.5,Not Returned
EUO-2024-101316,2024-09-15,Germany,Western Europe,Website,Fashion,Returning,Credit Card,Standard,3,124.88,1.41,1.8,Returned
EUO-2024-103225,2024-07-29,Austria,Central Europe,Website,Electronics,Returning,Buy Now Pay Later,Standard,1,193.71,5.25,3.3,Not Returned
EUO-2024-101072,2024-11-10,Portugal,Southern Europe,Website,Home & Living,Returning,Credit Card,Express,4,409.33,1.25,4.2,Not Returned
